tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres
tt0073174,movie,Inside Out,Inside Out,0,1975,\N,97,Comedy
tt0073174,movie,Inside Out,Inside Out,0,1975,\N,97,Crime
tt0073174,movie,Inside Out,Inside Out,0,1975,\N,97,Thriller
tt0096283,movie,My Neighbor Totoro,Tonari no Totoro,0,1988,\N,86,Animation
tt0096283,movie,My Neighbor Totoro,Tonari no Totoro,0,1988,\N,86,Comedy
tt0096283,movie,My Neighbor Totoro,Tonari no Totoro,0,1988,\N,86,Family
tt0230011,movie,Atlantis: The Lost Empire,Atlantis: The Lost Empire,0,2001,\N,95,Action
tt0230011,movie,Atlantis: The Lost Empire,Atlantis: The Lost Empire,0,2001,\N,95,Adventure
tt0230011,movie,Atlantis: The Lost Empire,Atlantis: The Lost Empire,0,2001,\N,95,Animation
tt0245429,movie,Spirited Away,Sen to Chihiro no kamikakushi,0,2001,\N,125,Adventure
tt0245429,movie,Spirited Away,Sen to Chihiro no kamikakushi,0,2001,\N,125,Animation
tt0245429,movie,Spirited Away,Sen to Chihiro no kamikakushi,0,2001,\N,125,Family
tt0327597,movie,Coraline,Coraline,0,2009,\N,100,Animation
tt0327597,movie,Coraline,Coraline,0,2009,\N,100,Drama
tt0327597,movie,Coraline,Coraline,0,2009,\N,100,Family
tt0332379,movie,School of Rock,School of Rock,0,2003,\N,109,Comedy
tt0332379,movie,School of Rock,School of Rock,0,2003,\N,109,Music
tt0582933,tvEpisode,'Twas the Night Before Christening,'Twas the Night Before Christening,0,1993,\N,23,Comedy
tt0582935,tvEpisode,A Decent Proposal,A Decent Proposal,0,1995,\N,23,Comedy
tt0582936,tvEpisode,A Funny Thing Happened on the Way Home from the Forum,A Funny Thing Happened on the Way Home from the Forum,0,1992,\N,30,Comedy
tt0582937,tvEpisode,A Night at the Oprah,A Night at the Oprah,0,1992,\N,30,Comedy
tt0582939,tvEpisode,"All Guts, No Glory","All Guts, No Glory",0,1993,\N,23,Comedy
tt0582940,tvEpisode,As the Will Turns,As the Will Turns,0,1995,\N,23,Comedy
tt0582942,tvEpisode,"Bang the Drum, Ashley","Bang the Drum, Ashley",0,1990,\N,24,Comedy
tt0582944,tvEpisode,Be My Baby Tonight,Be My Baby Tonight,0,1992,\N,24,Comedy
tt0582945,tvEpisode,Blood Is Thicker Than Mud,Blood Is Thicker Than Mud,0,1993,\N,22,Comedy
tt0582947,tvEpisode,Boxing Helena,Boxing Helena,0,1996,\N,23,Comedy
tt0582949,tvEpisode,Breaking Up Is Hard to Do: Part 1,Breaking Up Is Hard to Do: Part 1,0,1996,\N,22,Comedy
tt0582950,tvEpisode,Breaking Up Is Hard to Do: Part 2,Breaking Up Is Hard to Do: Part 2,0,1996,\N,23,Comedy
tt0582951,tvEpisode,Bullets Over Bel-Air,Bullets Over Bel-Air,0,1995,\N,23,Comedy
tt0582952,tvEpisode,Bundle of Joy,Bundle of Joy,0,1993,\N,21,Comedy
tt0582954,tvEpisode,Cased Up,Cased Up,0,1991,\N,24,Comedy
tt0582955,tvEpisode,Christmas Show,Christmas Show,0,1991,\N,24,Comedy
tt0582956,tvEpisode,Clubba Hubba,Clubba Hubba,0,1990,\N,22,Comedy
tt0582957,tvEpisode,"Cold Feet, Hot Body","Cold Feet, Hot Body",0,1995,\N,23,Comedy
tt0582958,tvEpisode,Community Action,Community Action,0,1992,\N,24,Comedy
tt0582959,tvEpisode,Courting Disaster,Courting Disaster,0,1990,\N,24,Comedy
tt0582960,tvEpisode,Day Damn One,Day Damn One,0,1990,\N,30,Comedy
tt0582961,tvEpisode,Deck the Halls,Deck the Halls,0,1990,\N,30,Comedy
tt0582962,tvEpisode,Def Poet's Society,Def Poet's Society,0,1990,\N,24,Comedy
tt0582964,tvEpisode,"Eye, Tooth","Eye, Tooth",0,1996,\N,23,Comedy
tt0582965,tvEpisode,Eyes on the Prize,Eyes on the Prize,0,1992,\N,24,Comedy
tt0582967,tvEpisode,Father of the Year,Father of the Year,0,1993,\N,23,Comedy
tt0582969,tvEpisode,For Whom the Wedding Bells Toll,For Whom the Wedding Bells Toll,0,1995,\N,23,Comedy
tt0582970,tvEpisode,Fresh Prince After Dark,Fresh Prince After Dark,0,1993,\N,23,Comedy
tt0582972,tvEpisode,Geoffrey Cleans Up,Geoffrey Cleans Up,0,1992,\N,24,Comedy
tt0582977,tvEpisode,Hare Today...,Hare Today...,0,1996,\N,23,Comedy
tt0582978,tvEpisode,Here Comes the Judge,Here Comes the Judge,0,1992,\N,24,Comedy
tt0582979,tvEpisode,Hex and the Single Guy,Hex and the Single Guy,0,1993,\N,23,Comedy
tt0582980,tvEpisode,Hi-Ho Silver,Hi-Ho Silver,0,1991,\N,23,Comedy
tt0582981,tvEpisode,Hilary Gets a Job,Hilary Gets a Job,0,1992,\N,24,Comedy
tt0582982,tvEpisode,Hilary Gets a Life,Hilary Gets a Life,0,1992,\N,24,Comedy
tt0582983,tvEpisode,Home Is Where the Heart Attack Is,Home Is Where the Heart Attack Is,0,1993,\N,30,Comedy
tt0582984,tvEpisode,"Homeboy, Sweet Homeboy","Homeboy, Sweet Homeboy",0,1990,\N,24,Comedy
tt0582985,tvEpisode,How I Spent My Summer Vacation,How I Spent My Summer Vacation,0,1992,\N,24,Comedy
tt0582986,tvEpisode,I Know Why the Caged Bird Screams,I Know Why the Caged Bird Screams,0,1994,\N,23,Comedy
tt0582987,tvEpisode,"I, Bowl Buster","I, Bowl Buster",0,1996,\N,23,Comedy
tt0582988,tvEpisode,"I, Clownius","I, Clownius",0,1996,\N,22,Comedy
tt0582989,tvEpisode,"I, Done: Part 1","I, Done: Part 1",0,1996,\N,23,Comedy
tt0582990,tvEpisode,"I, Done: Part 2","I, Done: Part 2",0,1996,\N,24,Comedy
tt0582991,tvEpisode,"I, Ooh, Baby, Baby","I, Ooh, Baby, Baby",0,1995,\N,23,Comedy
tt0582992,tvEpisode,"I, Stank Hole in One","I, Stank Hole in One",0,1996,\N,23,Comedy
tt0582993,tvEpisode,"I, Stank Horse","I, Stank Horse",0,1996,\N,23,Comedy
tt0582994,tvEpisode,"I, Whoops, There It Is","I, Whoops, There It Is",0,1996,\N,23,Comedy
tt0582995,tvEpisode,Ill Will,Ill Will,0,1992,\N,24,Comedy
tt0582996,tvEpisode,It Had to Be You,It Had to Be You,0,1991,\N,24,Comedy
tt0582997,tvEpisode,It's Better to Have Loved and Lost It...,It's Better to Have Loved and Lost It...,0,1993,\N,23,Comedy
tt0582998,tvEpisode,It's a Wonderful Lie,It's a Wonderful Lie,0,1995,\N,23,Comedy
tt0583001,tvEpisode,Kiss My Butler,Kiss My Butler,0,1990,\N,24,Comedy
tt0583002,tvEpisode,Knowledge Is Power,Knowledge Is Power,0,1990,\N,24,Comedy
tt0583005,tvEpisode,Love in an Elevator,Love in an Elevator,0,1995,\N,23,Comedy
tt0583006,tvEpisode,M Is for the Many Things She Gave Me,M Is for the Many Things She Gave Me,0,1994,\N,23,Comedy
tt0583007,tvEpisode,"Mama's Baby, Carlton's Maybe","Mama's Baby, Carlton's Maybe",0,1992,\N,24,Comedy
tt0583008,tvEpisode,Mistaken Identity,Mistaken Identity,0,1990,\N,24,Comedy
tt0583009,tvEpisode,Mommy Nearest,Mommy Nearest,0,1992,\N,24,Comedy
tt0583010,tvEpisode,Mother's Day,Mother's Day,0,1994,\N,23,Comedy
tt0583011,tvEpisode,My Brother's Keeper,My Brother's Keeper,0,1992,\N,24,Comedy
tt0583014,tvEpisode,"Not with My Pig, You Don't","Not with My Pig, You Don't",0,1990,\N,24,Comedy
tt0583016,tvEpisode,P.S. I Love You,P.S. I Love You,0,1992,\N,24,Comedy
tt0583018,tvEpisode,Papa's Got a Brand New Excuse,Papa's Got a Brand New Excuse,0,1994,\N,23,Comedy
tt0583021,tvEpisode,"Same Game, Next Season","Same Game, Next Season",0,1994,\N,23,Comedy
tt0583022,tvEpisode,Save the Last Trance for Me,Save the Last Trance for Me,0,1995,\N,23,Comedy
tt0583023,tvEpisode,She Ain't Heavy,She Ain't Heavy,0,1991,\N,24,Comedy
tt0583024,tvEpisode,Six Degrees of Graduation,Six Degrees of Graduation,0,1993,\N,24,Comedy
tt0583025,tvEpisode,Sleepless in Bel-Air,Sleepless in Bel-Air,0,1994,\N,23,Comedy
tt0583026,tvEpisode,Slum Like It... Not!,Slum Like It... Not!,0,1995,\N,23,Comedy
tt0583027,tvEpisode,Someday Your Prince Will Be in Effect: Part 1,Someday Your Prince Will Be in Effect: Part 1,0,1990,\N,60,Comedy
tt0583028,tvEpisode,Someday Your Prince Will Be in Effect: Part 2,Someday Your Prince Will Be in Effect: Part 2,0,1990,\N,60,Comedy
tt0583029,tvEpisode,Something for Nothing,Something for Nothing,0,1991,\N,24,Comedy
tt0583031,tvEpisode,Stop Will! In the Name of Love,Stop Will! In the Name of Love,0,1994,\N,23,Comedy
tt0583033,tvEpisode,Striptease for Two,Striptease for Two,0,1992,\N,23,Comedy
tt0583034,tvEpisode,Take My Cousin... Please,Take My Cousin... Please,0,1993,\N,23,Comedy
tt0583035,tvEpisode,Talking Turkey,Talking Turkey,0,1990,\N,24,Comedy
tt0583038,tvEpisode,The Aunt Who Came to Dinner,The Aunt Who Came to Dinner,0,1992,\N,24,Comedy
tt0583039,tvEpisode,The Baby Comes Out,The Baby Comes Out,0,1993,\N,23,Comedy
tt0583041,tvEpisode,The Big Four-Oh,The Big Four-Oh,0,1991,\N,24,Comedy
tt0583042,tvEpisode,The Butler Did It,The Butler Did It,0,1991,\N,24,Comedy
tt0583043,tvEpisode,The Butler's Son Did It,The Butler's Son Did It,0,1996,\N,23,Comedy
tt0583045,tvEpisode,The Cold War,The Cold War,0,1992,\N,24,Comedy
tt0583046,tvEpisode,The Ethnic Tip,The Ethnic Tip,0,1991,\N,24,Comedy
tt0583047,tvEpisode,The Fresh Prince Project,The Fresh Prince Project,0,1990,\N,23,Comedy
tt0583048,tvEpisode,The Harder They Fall,The Harder They Fall,0,1994,\N,30,Comedy
tt0583049,tvEpisode,The Lucky Charm,The Lucky Charm,0,1991,\N,23,Comedy
tt0583051,tvEpisode,The Ol' Ball and Chain,The Ol' Ball and Chain,0,1994,\N,23,Comedy
tt0583054,tvEpisode,The Way We Were,The Way We Were,0,1993,\N,24,Comedy
tt0583055,tvEpisode,The Wedding Show (Psyche!),The Wedding Show (Psyche!),0,1995,\N,23,Comedy
tt0583056,tvEpisode,There's the Rub: Part 1,There's the Rub: Part 1,0,1995,\N,23,Comedy
tt0583057,tvEpisode,There's the Rub: Part 2,There's the Rub: Part 2,0,1995,\N,23,Comedy
tt0583058,tvEpisode,Those Were the Days,Those Were the Days,0,1992,\N,24,Comedy
tt0583059,tvEpisode,Three's a Crowd,Three's a Crowd,0,1995,\N,23,Comedy
tt0583060,tvEpisode,To Thine Own Self Be Blue... and Gold,To Thine Own Self Be Blue... and Gold,0,1995,\N,23,Comedy
tt0583061,tvEpisode,Viva Lost Wages,Viva Lost Wages,0,1995,\N,22,Comedy
tt0583062,tvEpisode,Vying for Attention,Vying for Attention,0,1992,\N,24,Comedy
tt0583064,tvEpisode,When You Hit Upon a Star,When You Hit Upon a Star,0,1994,\N,23,Comedy
tt0583065,tvEpisode,"Where There's a Will, There's a Way: Part 1","Where There's a Will, There's a Way: Part 1",0,1993,\N,22,Comedy
tt0583066,tvEpisode,Who's the Boss?,Who's the Boss?,0,1994,\N,23,Comedy
tt0583067,tvEpisode,Will Gets Committed,Will Gets Committed,0,1992,\N,30,Comedy
tt0583069,tvEpisode,Will Goes a Courtin',Will Goes a Courtin',0,1993,\N,22,Comedy
tt0583070,tvEpisode,Will Is from Mars...,Will Is from Mars...,0,1995,\N,23,Comedy
tt0583071,tvEpisode,Will Steps Out,Will Steps Out,0,1994,\N,23,Comedy
tt0583077,tvEpisode,You'd Better Shop Around,You'd Better Shop Around,0,1994,\N,22,Comedy
tt0583078,tvEpisode,You've Got to Be a Football Hero,You've Got to Be a Football Hero,0,1993,\N,30,Comedy
tt0583079,tvEpisode,The Young and the Restless,The Young and the Restless,0,1991,\N,24,Comedy
tt0584090,tvEpisode,Ol' Brown Eyes,Ol' Brown Eyes,0,1991,\N,23,Comedy
tt0584090,tvEpisode,Ol' Brown Eyes,Ol' Brown Eyes,0,1991,\N,23,Drama
tt0584090,tvEpisode,Ol' Brown Eyes,Ol' Brown Eyes,0,1991,\N,23,Family
tt0584091,tvEpisode,13 Candles,13 Candles,0,1990,\N,30,Comedy
tt0584091,tvEpisode,13 Candles,13 Candles,0,1990,\N,30,Drama
tt0584091,tvEpisode,13 Candles,13 Candles,0,1990,\N,30,Family
tt0584093,tvEpisode,A Fish Called Martin,A Fish Called Martin,0,1991,\N,23,Comedy
tt0584093,tvEpisode,A Fish Called Martin,A Fish Called Martin,0,1991,\N,23,Drama
tt0584093,tvEpisode,A Fish Called Martin,A Fish Called Martin,0,1991,\N,23,Family
tt0584095,tvEpisode,A Little Romance,A Little Romance,0,1989,\N,25,Comedy
tt0584095,tvEpisode,A Little Romance,A Little Romance,0,1989,\N,25,Drama
tt0584095,tvEpisode,A Little Romance,A Little Romance,0,1989,\N,25,Family
tt0584096,tvEpisode,A Pinch for a Pinch,A Pinch for a Pinch,0,1990,\N,23,Comedy
tt0584096,tvEpisode,A Pinch for a Pinch,A Pinch for a Pinch,0,1990,\N,23,Drama
tt0584096,tvEpisode,A Pinch for a Pinch,A Pinch for a Pinch,0,1990,\N,23,Family
tt0584097,tvEpisode,Aftershocks,Aftershocks,0,1989,\N,23,Comedy
tt0584097,tvEpisode,Aftershocks,Aftershocks,0,1989,\N,23,Drama
tt0584097,tvEpisode,Aftershocks,Aftershocks,0,1989,\N,23,Family
tt0584100,tvEpisode,And They Call It Puppy Love,And They Call It Puppy Love,0,1989,\N,30,Comedy
tt0584100,tvEpisode,And They Call It Puppy Love,And They Call It Puppy Love,0,1989,\N,30,Drama
tt0584100,tvEpisode,And They Call It Puppy Love,And They Call It Puppy Love,0,1989,\N,30,Family
tt0584103,tvEpisode,Baby Love,Baby Love,0,1989,\N,25,Comedy
tt0584103,tvEpisode,Baby Love,Baby Love,0,1989,\N,25,Drama
tt0584103,tvEpisode,Baby Love,Baby Love,0,1989,\N,25,Family
tt0584105,tvEpisode,Back to School Blues,Back to School Blues,0,1989,\N,23,Comedy
tt0584105,tvEpisode,Back to School Blues,Back to School Blues,0,1989,\N,23,Drama
tt0584105,tvEpisode,Back to School Blues,Back to School Blues,0,1989,\N,23,Family
tt0584108,tvEpisode,Beach Boy Bingo,Beach Boy Bingo,0,1988,\N,30,Comedy
tt0584108,tvEpisode,Beach Boy Bingo,Beach Boy Bingo,0,1988,\N,30,Drama
tt0584108,tvEpisode,Beach Boy Bingo,Beach Boy Bingo,0,1988,\N,30,Family
tt0584109,tvEpisode,Blast from the Past,Blast from the Past,0,1989,\N,30,Comedy
tt0584109,tvEpisode,Blast from the Past,Blast from the Past,0,1989,\N,30,Drama
tt0584109,tvEpisode,Blast from the Past,Blast from the Past,0,1989,\N,30,Family
tt0584111,tvEpisode,Breaking Up Is Hard to Do (in 22 Minutes),Breaking Up Is Hard to Do (in 22 Minutes),0,1989,\N,30,Comedy
tt0584111,tvEpisode,Breaking Up Is Hard to Do (in 22 Minutes),Breaking Up Is Hard to Do (in 22 Minutes),0,1989,\N,30,Drama
tt0584111,tvEpisode,Breaking Up Is Hard to Do (in 22 Minutes),Breaking Up Is Hard to Do (in 22 Minutes),0,1989,\N,30,Family
tt0584112,tvEpisode,But Seriously Folks,But Seriously Folks,0,1988,\N,30,Comedy
tt0584112,tvEpisode,But Seriously Folks,But Seriously Folks,0,1988,\N,30,Drama
tt0584112,tvEpisode,But Seriously Folks,But Seriously Folks,0,1988,\N,30,Family
tt0584113,tvEpisode,"Bye, Bye Birdie","Bye, Bye Birdie",0,1990,\N,23,Comedy
tt0584113,tvEpisode,"Bye, Bye Birdie","Bye, Bye Birdie",0,1990,\N,23,Drama
tt0584113,tvEpisode,"Bye, Bye Birdie","Bye, Bye Birdie",0,1990,\N,23,Family
tt0584119,tvEpisode,Crimes and Michelle's Demeanor,Crimes and Michelle's Demeanor,0,1990,\N,23,Comedy
tt0584119,tvEpisode,Crimes and Michelle's Demeanor,Crimes and Michelle's Demeanor,0,1990,\N,23,Drama
tt0584119,tvEpisode,Crimes and Michelle's Demeanor,Crimes and Michelle's Demeanor,0,1990,\N,23,Family
tt0584121,tvEpisode,Cutting It Close,Cutting It Close,0,1988,\N,25,Comedy
tt0584121,tvEpisode,Cutting It Close,Cutting It Close,0,1988,\N,25,Drama
tt0584121,tvEpisode,Cutting It Close,Cutting It Close,0,1988,\N,25,Family
tt0584122,tvEpisode,D.J. Tanner's Day Off,D.J. Tanner's Day Off,0,1988,\N,25,Comedy
tt0584122,tvEpisode,D.J. Tanner's Day Off,D.J. Tanner's Day Off,0,1988,\N,25,Drama
tt0584122,tvEpisode,D.J. Tanner's Day Off,D.J. Tanner's Day Off,0,1988,\N,25,Family
tt0584124,tvEpisode,D.J.'s Very First Horse,D.J.'s Very First Horse,0,1988,\N,25,Comedy
tt0584124,tvEpisode,D.J.'s Very First Horse,D.J.'s Very First Horse,0,1988,\N,25,Drama
tt0584124,tvEpisode,D.J.'s Very First Horse,D.J.'s Very First Horse,0,1988,\N,25,Family
tt0584125,tvEpisode,Daddy's Home,Daddy's Home,0,1987,\N,25,Comedy
tt0584125,tvEpisode,Daddy's Home,Daddy's Home,0,1987,\N,25,Drama
tt0584125,tvEpisode,Daddy's Home,Daddy's Home,0,1987,\N,25,Family
tt0584126,tvEpisode,Danny's Very First Date,Danny's Very First Date,0,1988,\N,24,Comedy
tt0584126,tvEpisode,Danny's Very First Date,Danny's Very First Date,0,1988,\N,24,Drama
tt0584126,tvEpisode,Danny's Very First Date,Danny's Very First Date,0,1988,\N,24,Family
tt0584129,tvEpisode,Divorce Court,Divorce Court,0,1989,\N,30,Comedy
tt0584129,tvEpisode,Divorce Court,Divorce Court,0,1989,\N,30,Drama
tt0584129,tvEpisode,Divorce Court,Divorce Court,0,1989,\N,30,Family
tt0584130,tvEpisode,Double Trouble,Double Trouble,0,1991,\N,23,Comedy
tt0584130,tvEpisode,Double Trouble,Double Trouble,0,1991,\N,23,Drama
tt0584130,tvEpisode,Double Trouble,Double Trouble,0,1991,\N,23,Family
tt0584131,tvEpisode,Dr. Dare Rides Again,Dr. Dare Rides Again,0,1989,\N,30,Comedy
tt0584131,tvEpisode,Dr. Dare Rides Again,Dr. Dare Rides Again,0,1989,\N,30,Drama
tt0584131,tvEpisode,Dr. Dare Rides Again,Dr. Dare Rides Again,0,1989,\N,30,Family
tt0584134,tvEpisode,El Problema Grande de D.J.,El Problema Grande de D.J.,0,1989,\N,30,Comedy
tt0584134,tvEpisode,El Problema Grande de D.J.,El Problema Grande de D.J.,0,1989,\N,30,Drama
tt0584134,tvEpisode,El Problema Grande de D.J.,El Problema Grande de D.J.,0,1989,\N,30,Family
tt0584137,tvEpisode,Fogged In,Fogged In,0,1989,\N,25,Comedy
tt0584137,tvEpisode,Fogged In,Fogged In,0,1989,\N,25,Drama
tt0584137,tvEpisode,Fogged In,Fogged In,0,1989,\N,25,Family
tt0584138,tvEpisode,Fraternity Reunion,Fraternity Reunion,0,1990,\N,30,Comedy
tt0584138,tvEpisode,Fraternity Reunion,Fraternity Reunion,0,1990,\N,30,Drama
tt0584138,tvEpisode,Fraternity Reunion,Fraternity Reunion,0,1990,\N,30,Family
tt0584139,tvEpisode,Girls Just Wanna Have Fun,Girls Just Wanna Have Fun,0,1991,\N,23,Comedy
tt0584139,tvEpisode,Girls Just Wanna Have Fun,Girls Just Wanna Have Fun,0,1991,\N,23,Drama
tt0584139,tvEpisode,Girls Just Wanna Have Fun,Girls Just Wanna Have Fun,0,1991,\N,23,Family
tt0584141,tvEpisode,"Good News, Bad News","Good News, Bad News",0,1990,\N,23,Comedy
tt0584141,tvEpisode,"Good News, Bad News","Good News, Bad News",0,1990,\N,23,Drama
tt0584141,tvEpisode,"Good News, Bad News","Good News, Bad News",0,1990,\N,23,Family
tt0584142,tvEpisode,"Goodbye, Mr. Bear","Goodbye, Mr. Bear",0,1989,\N,25,Comedy
tt0584142,tvEpisode,"Goodbye, Mr. Bear","Goodbye, Mr. Bear",0,1989,\N,25,Drama
tt0584142,tvEpisode,"Goodbye, Mr. Bear","Goodbye, Mr. Bear",0,1989,\N,25,Family
tt0584145,tvEpisode,Granny Tanny,Granny Tanny,0,1989,\N,23,Comedy
tt0584145,tvEpisode,Granny Tanny,Granny Tanny,0,1989,\N,23,Drama
tt0584145,tvEpisode,Granny Tanny,Granny Tanny,0,1989,\N,23,Family
tt0584146,tvEpisode,Greek Week,Greek Week,0,1990,\N,23,Comedy
tt0584146,tvEpisode,Greek Week,Greek Week,0,1990,\N,23,Drama
tt0584146,tvEpisode,Greek Week,Greek Week,0,1990,\N,23,Family
tt0584147,tvEpisode,Half a Love Story,Half a Love Story,0,1988,\N,30,Comedy
tt0584147,tvEpisode,Half a Love Story,Half a Love Story,0,1988,\N,30,Drama
tt0584147,tvEpisode,Half a Love Story,Half a Love Story,0,1988,\N,30,Family
tt0584149,tvEpisode,Happy New Year,Happy New Year,0,1990,\N,23,Comedy
tt0584149,tvEpisode,Happy New Year,Happy New Year,0,1990,\N,23,Drama
tt0584149,tvEpisode,Happy New Year,Happy New Year,0,1990,\N,23,Family
tt0584154,tvEpisode,It's Not My Job,It's Not My Job,0,1988,\N,25,Comedy
tt0584154,tvEpisode,It's Not My Job,It's Not My Job,0,1988,\N,25,Drama
tt0584154,tvEpisode,It's Not My Job,It's Not My Job,0,1988,\N,25,Family
tt0584155,tvEpisode,Jesse's Girl,Jesse's Girl,0,1987,\N,30,Comedy
tt0584155,tvEpisode,Jesse's Girl,Jesse's Girl,0,1987,\N,30,Drama
tt0584155,tvEpisode,Jesse's Girl,Jesse's Girl,0,1987,\N,30,Family
tt0584156,tvEpisode,"Joey & Stacy and... Oh, Yeah, Jesse","Joey & Stacy and... Oh, Yeah, Jesse",0,1989,\N,23,Comedy
tt0584156,tvEpisode,"Joey & Stacy and... Oh, Yeah, Jesse","Joey & Stacy and... Oh, Yeah, Jesse",0,1989,\N,23,Drama
tt0584156,tvEpisode,"Joey & Stacy and... Oh, Yeah, Jesse","Joey & Stacy and... Oh, Yeah, Jesse",0,1989,\N,23,Family
tt0584157,tvEpisode,Joey Goes Hollywood,Joey Goes Hollywood,0,1991,\N,23,Comedy
tt0584157,tvEpisode,Joey Goes Hollywood,Joey Goes Hollywood,0,1991,\N,23,Drama
tt0584157,tvEpisode,Joey Goes Hollywood,Joey Goes Hollywood,0,1991,\N,23,Family
tt0584159,tvEpisode,Joey's Place,Joey's Place,0,1987,\N,25,Comedy
tt0584159,tvEpisode,Joey's Place,Joey's Place,0,1987,\N,25,Drama
tt0584159,tvEpisode,Joey's Place,Joey's Place,0,1987,\N,25,Family
tt0584160,tvEpisode,Just One of the Guys,Just One of the Guys,0,1988,\N,30,Comedy
tt0584160,tvEpisode,Just One of the Guys,Just One of the Guys,0,1988,\N,30,Drama
tt0584160,tvEpisode,Just One of the Guys,Just One of the Guys,0,1988,\N,30,Family
tt0584161,tvEpisode,Just Say No Way,Just Say No Way,0,1990,\N,30,Comedy
tt0584161,tvEpisode,Just Say No Way,Just Say No Way,0,1990,\N,30,Drama
tt0584161,tvEpisode,Just Say No Way,Just Say No Way,0,1990,\N,30,Family
tt0584163,tvEpisode,Knock Yourself Out,Knock Yourself Out,0,1987,\N,25,Comedy
tt0584163,tvEpisode,Knock Yourself Out,Knock Yourself Out,0,1987,\N,25,Drama
tt0584163,tvEpisode,Knock Yourself Out,Knock Yourself Out,0,1987,\N,25,Family
tt0584165,tvEpisode,Little Shop of Sweaters,Little Shop of Sweaters,0,1989,\N,25,Comedy
tt0584165,tvEpisode,Little Shop of Sweaters,Little Shop of Sweaters,0,1989,\N,25,Drama
tt0584165,tvEpisode,Little Shop of Sweaters,Little Shop of Sweaters,0,1989,\N,25,Family
tt0584168,tvEpisode,Luck Be a Lady: Part 1,Luck Be a Lady: Part 1,0,1989,\N,25,Comedy
tt0584168,tvEpisode,Luck Be a Lady: Part 1,Luck Be a Lady: Part 1,0,1989,\N,25,Drama
tt0584168,tvEpisode,Luck Be a Lady: Part 1,Luck Be a Lady: Part 1,0,1989,\N,25,Family
tt0584169,tvEpisode,Luck Be a Lady: Part 2,Luck Be a Lady: Part 2,0,1989,\N,25,Comedy
tt0584169,tvEpisode,Luck Be a Lady: Part 2,Luck Be a Lady: Part 2,0,1989,\N,25,Drama
tt0584169,tvEpisode,Luck Be a Lady: Part 2,Luck Be a Lady: Part 2,0,1989,\N,25,Family
tt0584170,tvEpisode,Lust in the Dust,Lust in the Dust,0,1990,\N,23,Comedy
tt0584170,tvEpisode,Lust in the Dust,Lust in the Dust,0,1990,\N,23,Drama
tt0584170,tvEpisode,Lust in the Dust,Lust in the Dust,0,1990,\N,23,Family
tt0584171,tvEpisode,Mad Money,Mad Money,0,1988,\N,25,Comedy
tt0584171,tvEpisode,Mad Money,Mad Money,0,1988,\N,25,Drama
tt0584171,tvEpisode,Mad Money,Mad Money,0,1988,\N,25,Family
tt0584173,tvEpisode,Matchmaker Michelle,Matchmaker Michelle,0,1991,\N,23,Comedy
tt0584173,tvEpisode,Matchmaker Michelle,Matchmaker Michelle,0,1991,\N,23,Drama
tt0584173,tvEpisode,Matchmaker Michelle,Matchmaker Michelle,0,1991,\N,23,Family
tt0584177,tvEpisode,Middle Age Crazy,Middle Age Crazy,0,1989,\N,25,Comedy
tt0584177,tvEpisode,Middle Age Crazy,Middle Age Crazy,0,1989,\N,25,Drama
tt0584177,tvEpisode,Middle Age Crazy,Middle Age Crazy,0,1989,\N,25,Family
tt0584178,tvEpisode,Misadventures in Babysitting,Misadventures in Babysitting,0,1990,\N,23,Comedy
tt0584178,tvEpisode,Misadventures in Babysitting,Misadventures in Babysitting,0,1990,\N,23,Drama
tt0584178,tvEpisode,Misadventures in Babysitting,Misadventures in Babysitting,0,1990,\N,23,Family
tt0584179,tvEpisode,Mr. Egghead,Mr. Egghead,0,1990,\N,30,Comedy
tt0584179,tvEpisode,Mr. Egghead,Mr. Egghead,0,1990,\N,30,Drama
tt0584179,tvEpisode,Mr. Egghead,Mr. Egghead,0,1990,\N,30,Family
tt0584180,tvEpisode,Nerd for a Day,Nerd for a Day,0,1989,\N,23,Comedy
tt0584180,tvEpisode,Nerd for a Day,Nerd for a Day,0,1989,\N,23,Drama
tt0584180,tvEpisode,Nerd for a Day,Nerd for a Day,0,1989,\N,23,Family
tt0584182,tvEpisode,No More Mr. Dumb Guy,No More Mr. Dumb Guy,0,1990,\N,23,Comedy
tt0584182,tvEpisode,No More Mr. Dumb Guy,No More Mr. Dumb Guy,0,1990,\N,23,Drama
tt0584182,tvEpisode,No More Mr. Dumb Guy,No More Mr. Dumb Guy,0,1990,\N,23,Family
tt0584184,tvEpisode,One Last Kiss,One Last Kiss,0,1990,\N,23,Comedy
tt0584184,tvEpisode,One Last Kiss,One Last Kiss,0,1990,\N,23,Drama
tt0584184,tvEpisode,One Last Kiss,One Last Kiss,0,1990,\N,23,Family
tt0584185,tvEpisode,Our Very First Christmas Show,Our Very First Christmas Show,0,1988,\N,25,Comedy
tt0584185,tvEpisode,Our Very First Christmas Show,Our Very First Christmas Show,0,1988,\N,25,Drama
tt0584185,tvEpisode,Our Very First Christmas Show,Our Very First Christmas Show,0,1988,\N,25,Family
tt0584186,tvEpisode,Our Very First Night,Our Very First Night,0,1987,\N,24,Comedy
tt0584186,tvEpisode,Our Very First Night,Our Very First Night,0,1987,\N,24,Drama
